N,seed,rho,f_elongated,f_binary,f_active,mean_aspect_ratio,s_max_norm,s_max_norm_2,n_clusters,state_label,state_name,state_id
1000,874467446318397,0.6,0.8314428571428574,0.1004857142857142,0.9319285714285716,2.541478571428572,0.0241142857142857,0.0269,13.4,0,Unjammed,0
1000,886192373395909,0.6,0.7686285714285715,0.1371571428571429,0.9057857142857144,2.4824257142857142,0.0387428571428571,0.0408714285714285,16.82857142857143,0,Unjammed,0
1000,887691803963939,0.6,0.8284428571428568,0.1211857142857143,0.9496285714285712,2.571905714285716,0.0222,0.0230285714285714,12.085714285714284,0,Unjammed,0
1000,900740014674953,0.6,0.7835714285714289,0.1321999999999999,0.9157714285714288,2.5002842857142857,0.0346714285714285,0.0380571428571428,18.714285714285715,0,Unjammed,0
1000,903381734482463,0.6,0.800457142857143,0.1194428571428571,0.9199,2.5094128571428573,0.0250714285714285,0.0274142857142857,18.8,0,Unjammed,0
1000,922817646891254,0.6,0.9453000000000004,0.0511571428571428,0.9964571428571432,2.6821057142857136,0.0013714285714285,0.0015285714285714,2.9857142857142858,0,Unjammed,0
1000,926435018171726,0.6,0.993457142857143,0.0052428571428571,0.9987,2.6961585714285694,0.0009285714285714,0.001,0.7,0,Unjammed,0
1000,931910273456500,0.6,0.8071000000000002,0.1215714285714285,0.9286714285714286,2.523754285714288,0.0290571428571428,0.0308428571428571,16.8,0,Unjammed,0
1000,945622526456000,0.6,0.7680142857142859,0.1540857142857143,0.9221,2.50857,0.0352714285714285,0.0365857142857142,15.1,0,Unjammed,0
1000,959979233570859,0.6,0.7666714285714283,0.1549857142857142,0.9216571428571424,2.503302857142856,0.0275857142857142,0.0301285714285714,16.857142857142858,0,Unjammed,0
1000,962899970830917,0.6,0.7369714285714286,0.1462142857142858,0.8831857142857145,2.432315714285714,0.0455714285714285,0.0472285714285714,24.0,0,Unjammed,0
1000,969719008256981,0.6,0.8216428571428571,0.1441999999999999,0.965842857142857,2.59956,0.0133142857142857,0.0137857142857142,7.757142857142857,0,Unjammed,0
1000,971536625474344,0.6,0.8132999999999999,0.1120428571428571,0.925342857142857,2.523825714285715,0.0244714285714285,0.0265142857142857,18.31428571428572,0,Unjammed,0
1000,974443487743328,0.6,0.9999714285714286,2.857142857142857e-05,1.0,2.6999828571428544,0.0,0.0,0.0,0,Unjammed,0
1000,985549376192247,0.6,0.654514285714286,0.1681714285714285,0.8226857142857146,2.305272857142856,0.0651714285714285,0.0703571428571428,26.857142857142858,0,Unjammed,0
1000,986893035328992,0.6,0.8048714285714288,0.1292857142857143,0.9341571428571432,2.537937142857144,0.021,0.0219714285714285,18.7,0,Unjammed,0
1000,993068073743470,0.6,0.7336571428571428,0.1557142857142857,0.8893714285714285,2.436688571428572,0.0313857142857142,0.034,23.042857142857144,0,Unjammed,0
1000,1008612444973162,0.6,0.991642857142857,0.0071,0.998742857142857,2.695820000000001,0.0009428571428571,0.0009857142857142,0.7714285714285715,0,Unjammed,0
1000,1011744331896734,0.6,0.8199571428571427,0.1048,0.9247571428571428,2.526838571428572,0.0258857142857142,0.0276142857142857,15.414285714285716,0,Unjammed,0
1000,1020578668480920,0.6,0.977285714285714,0.0197571428571428,0.9970428571428568,2.689552857142856,0.0022571428571428,0.0025571428571428,1.1428571428571428,0,Unjammed,0
1000,1032785400457749,0.6,0.8278571428571424,0.1178571428571428,0.9457142857142852,2.561291428571429,0.0186428571428571,0.0207142857142857,15.942857142857145,0,Unjammed,0
1000,1034686135547599,0.6,0.996957142857142,0.0029714285714285,0.9999285714285704,2.699428571428574,7.14285714285714e-05,7.14285714285714e-05,0.0571428571428571,0,Unjammed,0
1000,1052030010736714,0.6,0.9955571428571438,0.0044428571428571,1.0000000000000009,2.6994557142857145,0.0,0.0,0.0,0,Unjammed,0
1000,1068084324211974,0.6,0.7969857142857144,0.1224285714285714,0.919414285714286,2.517194285714286,0.0386,0.0419571428571428,13.657142857142857,0,Unjammed,0
1000,1070126987202609,0.6,0.8670142857142856,0.1093285714285714,0.9763428571428572,2.628512857142857,0.0092428571428571,0.0101571428571428,7.728571428571429,0,Unjammed,0
1000,1082729744800802,0.6,0.9092428571428576,0.0702142857142856,0.9794571428571432,2.644325714285715,0.0075,0.0079714285714285,8.271428571428572,0,Unjammed,0
1000,1092038932415872,0.6,0.7039714285714288,0.1464714285714285,0.8504428571428573,2.362680000000001,0.0443428571428571,0.0511142857142857,27.87142857142857,0,Unjammed,0
1000,1099062448631258,0.6,0.9273428571428568,0.0650285714285714,0.9923714285714282,2.667187142857144,0.0029714285714285,0.0032285714285714,4.614285714285714,0,Unjammed,0
1000,1104211921913509,0.6,0.7439571428571431,0.1397571428571428,0.8837142857142859,2.4376542857142858,0.0483714285714285,0.0521285714285714,18.12857142857143,0,Unjammed,0
1000,1114806189928891,0.6,0.7505142857142856,0.1293,0.8798142857142855,2.426958571428572,0.0463571428571428,0.0512142857142857,20.31428571428572,0,Unjammed,0
1000,1122578106359740,0.6,0.7380428571428569,0.1483999999999999,0.8864428571428568,2.4339957142857136,0.0310714285714285,0.0329142857142857,23.857142857142858,0,Unjammed,0
1000,1123570616129223,0.6,0.8483428571428571,0.0980142857142857,0.9463571428571428,2.576248571428572,0.0241142857142857,0.0258,9.7,0,Unjammed,0
1000,7713914261614,0.7,0.5514428571428572,0.1989285714285714,0.7503714285714287,2.150757142857143,0.0755,0.0873,30.228571428571428,0,Unjammed,0
1000,7984690204788,0.7,0.5445428571428571,0.1938857142857143,0.7384285714285714,2.140118571428571,0.0991428571428571,0.1110999999999999,26.1,0,Unjammed,0
1000,12944511869278,0.7,0.4699142857142857,0.1936142857142857,0.6635285714285714,1.9915657142857144,0.1673,0.1824285714285714,28.1,0,Unjammed,0
1000,31028804052714,0.7,0.633214285714286,0.1857857142857143,0.8190000000000003,2.296661428571428,0.0623428571428571,0.0695,24.428571428571427,0,Unjammed,0
1000,37852570490343,0.7,0.7641571428571428,0.1568714285714284,0.9210285714285712,2.507374285714286,0.0244285714285714,0.0264,15.871428571428572,0,Unjammed,0
1000,44577617154917,0.7,0.6224857142857141,0.1663714285714285,0.7888571428571426,2.2500928571428567,0.0994857142857142,0.1044571428571428,21.1,0,Unjammed,0
1000,70199386339719,0.7,0.5306999999999998,0.1882714285714286,0.7189714285714284,2.105468571428572,0.1253714285714285,0.1393142857142857,27.7,0,Unjammed,0
1000,78804909138230,0.7,0.604142857142857,0.1858999999999999,0.7900428571428568,2.244992857142857,0.0786714285714285,0.0853142857142857,25.257142857142856,0,Unjammed,0
1000,91820085255413,0.7,0.6799285714285714,0.1776142857142857,0.8575428571428572,2.376362857142858,0.0423285714285714,0.047,22.785714285714285,0,Unjammed,0
1000,121838283310165,0.7,0.6114,0.1739857142857143,0.7853857142857144,2.2432100000000004,0.0771857142857142,0.0809714285714285,22.457142857142856,0,Unjammed,0
1000,130453083214186,0.7,0.6257999999999999,0.1737142857142856,0.7995142857142855,2.260995714285714,0.0885714285714285,0.0977142857142857,26.914285714285715,0,Unjammed,0
1000,150917535351633,0.7,0.5666714285714287,0.1836428571428571,0.7503142857142858,2.1696485714285707,0.1060428571428571,0.1145142857142857,26.67142857142857,0,Unjammed,0
1000,162309295428918,0.7,0.5794285714285715,0.1744714285714286,0.7539000000000001,2.1771699999999994,0.0959857142857142,0.1030142857142857,25.47142857142857,0,Unjammed,0
1000,166545407203722,0.7,0.5348714285714286,0.1870571428571428,0.7219285714285714,2.0997028571428578,0.1306142857142857,0.1417285714285714,31.042857142857144,0,Unjammed,0
1000,170902461924754,0.7,0.5053571428571431,0.1919571428571429,0.697314285714286,2.058097142857142,0.1308142857142857,0.1522428571428571,27.2,0,Unjammed,0
1000,180878082594115,0.7,0.6216857142857144,0.1749428571428571,0.7966285714285715,2.2616499999999995,0.0728571428571428,0.0763714285714285,23.62857142857143,0,Unjammed,0
1000,184656659025018,0.7,0.6712,0.1754428571428571,0.8466428571428571,2.35473,0.0469428571428571,0.0505,23.62857142857143,0,Unjammed,0
1000,201764007966294,0.7,0.6235571428571427,0.1812,0.8047571428571427,2.264387142857143,0.0643714285714285,0.0716285714285714,30.057142857142857,0,Unjammed,0
1000,211701226972609,0.7,0.5978285714285713,0.1801714285714285,0.7779999999999998,2.224442857142857,0.0937714285714285,0.1002857142857142,23.642857142857142,0,Unjammed,0
1000,215411591372525,0.7,0.6038,0.1812857142857143,0.7850857142857143,2.2248357142857142,0.0772571428571428,0.0833,29.457142857142856,0,Unjammed,0
1000,215740729027954,0.7,0.6078142857142856,0.1728285714285714,0.780642857142857,2.225774285714286,0.1063285714285714,0.1146142857142857,26.071428571428573,0,Unjammed,0
1000,216465895742590,0.7,0.585842857142857,0.1857285714285713,0.7715714285714284,2.207395714285714,0.0840714285714285,0.0938714285714285,27.0,0,Unjammed,0
1000,229070237359158,0.7,0.5941,0.1866142857142856,0.7807142857142856,2.227018571428571,0.0884142857142857,0.0985857142857142,24.085714285714285,0,Unjammed,0
1000,260045648084392,0.7,0.5890142857142858,0.1747428571428571,0.7637571428571429,2.190538571428571,0.0921142857142857,0.1059428571428571,27.1,0,Unjammed,0
1000,292843692953188,0.7,0.6706571428571431,0.1583285714285713,0.8289857142857143,2.329758571428572,0.0828,0.0868428571428571,21.12857142857143,0,Unjammed,0
1000,292918525777755,0.7,0.5964142857142856,0.1932,0.7896142857142856,2.240621428571428,0.0709285714285714,0.0784,28.457142857142856,0,Unjammed,0
1000,295338566340576,0.7,0.7147428571428572,0.159542857142857,0.8742857142857142,2.416292857142858,0.0505571428571428,0.0528428571428571,17.47142857142857,0,Unjammed,0
1000,308551055971772,0.7,0.5453714285714285,0.1814142857142857,0.7267857142857141,2.123241428571429,0.1102714285714285,0.1202857142857142,25.4,0,Unjammed,0
1000,311751781598459,0.7,0.6207285714285714,0.1695714285714285,0.7902999999999999,2.243471428571428,0.0776857142857142,0.0909428571428571,26.185714285714287,0,Unjammed,0
1000,315712195248884,0.7,0.7816428571428571,0.1489285714285713,0.9305714285714284,2.529772857142857,0.0282142857142857,0.0306857142857142,14.2,0,Unjammed,0
1000,333614425743970,0.7,0.6232285714285714,0.1808285714285714,0.8040571428571428,2.2708500000000003,0.0696285714285714,0.0761142857142857,26.01428571428572,0,Unjammed,0
1000,341367030785281,0.7,0.7354285714285714,0.1563999999999999,0.8918285714285713,2.44721,0.0409714285714285,0.0436571428571428,19.97142857142857,0,Unjammed,0
1000,343569160877337,0.7,0.6346142857142857,0.1582714285714286,0.7928857142857143,2.258364285714286,0.0725428571428571,0.0770285714285714,24.485714285714284,0,Unjammed,0
1000,346214149398000,0.7,0.6637857142857143,0.1722142857142856,0.8359999999999999,2.34,0.0883571428571428,0.0932571428571428,21.17142857142857,0,Unjammed,0
1000,350020380685320,0.7,0.7048285714285716,0.1639571428571428,0.8687857142857144,2.402182857142856,0.0422,0.0458142857142857,24.728571428571428,0,Unjammed,0
1000,351091003490802,0.7,0.6767714285714287,0.1608285714285714,0.8376000000000001,2.342891428571429,0.0585,0.0635142857142857,21.7,0,Unjammed,0
1000,353918643079908,0.7,0.7018428571428569,0.1639571428571428,0.8657999999999997,2.395185714285715,0.0590428571428571,0.0622571428571428,18.77142857142857,0,Unjammed,0
1000,371244909592213,0.7,0.5926285714285712,0.1753571428571427,0.7679857142857138,2.20644,0.1143857142857142,0.1244,23.32857142857143,0,Unjammed,0
1000,375074238073900,0.7,0.7757571428571428,0.1808999999999999,0.9566571428571428,2.5730742857142848,0.0163857142857142,0.0169428571428571,11.428571428571429,0,Unjammed,0
1000,380972098894405,0.7,0.7975857142857145,0.1700571428571428,0.9676428571428572,2.590495714285716,0.0118714285714285,0.0128,10.82857142857143,0,Unjammed,0
1000,401686787590537,0.7,0.6051857142857143,0.1681999999999999,0.7733857142857142,2.217484285714285,0.0964142857142857,0.1048142857142857,23.485714285714284,0,Unjammed,0
1000,416178520884477,0.7,0.7405714285714284,0.1354142857142857,0.8759857142857141,2.4335742857142857,0.0559857142857142,0.0596714285714285,16.67142857142857,0,Unjammed,0
1000,422219896800918,0.7,0.7605,0.1415142857142857,0.9020142857142855,2.471462857142858,0.0307714285714285,0.0326857142857142,17.114285714285714,0,Unjammed,0
1000,431006493426170,0.7,0.5594142857142859,0.1623857142857142,0.7218,2.132577142857144,0.1430571428571428,0.1552857142857142,21.714285714285715,0,Unjammed,0
1000,450419983107763,0.7,0.5521571428571429,0.1902857142857143,0.7424428571428572,2.143484285714286,0.0825857142857142,0.0942714285714285,27.142857142857142,0,Unjammed,0
1000,453356923466257,0.7,0.618842857142857,0.1649714285714286,0.7838142857142856,2.2385671428571428,0.0951714285714285,0.1041714285714285,23.428571428571427,0,Unjammed,0
1000,453864874513756,0.7,0.6172142857142858,0.1814428571428572,0.7986571428571431,2.2590914285714283,0.0736285714285714,0.0793,25.12857142857143,0,Unjammed,0
1000,460717270137620,0.7,0.5148428571428572,0.2012714285714285,0.7161142857142857,2.084695714285714,0.1031285714285714,0.1161571428571428,33.52857142857143,0,Unjammed,0
1000,476623210066927,0.7,0.4767428571428571,0.1870571428571428,0.6638,2.002915714285714,0.1822857142857142,0.2012714285714285,26.84285714285714,0,Unjammed,0
1000,484612500106051,0.7,0.5356857142857142,0.1857571428571428,0.721442857142857,2.1175,0.1275428571428571,0.1407714285714285,25.37142857142857,0,Unjammed,0
1000,492938554100859,0.7,0.6357857142857146,0.1800571428571429,0.8158428571428575,2.302377142857143,0.0761285714285714,0.0818428571428571,21.557142857142857,0,Unjammed,0
1000,501697692195937,0.7,0.7058000000000003,0.1711999999999999,0.8770000000000002,2.416625714285713,0.0444571428571428,0.0483714285714285,22.142857142857142,0,Unjammed,0
1000,510593232092641,0.7,0.6276285714285716,0.1851571428571428,0.8127857142857144,2.279574285714286,0.0827714285714285,0.0898571428571428,26.185714285714287,0,Unjammed,0
1000,517166228317078,0.7,0.4915285714285717,0.1986285714285714,0.6901571428571431,2.037584285714286,0.1319142857142857,0.1513857142857142,31.61428571428572,0,Unjammed,0
1000,521742092743191,0.7,0.6002857142857144,0.1825857142857142,0.7828714285714287,2.228098571428572,0.0832428571428571,0.0908142857142857,26.51428571428572,0,Unjammed,0
1000,531323109617933,0.7,0.4837000000000003,0.1862142857142857,0.669914285714286,2.01327,0.1770571428571428,0.2026142857142857,26.01428571428572,0,Unjammed,0
1000,542029227742456,0.7,0.627314285714286,0.1827285714285713,0.8100428571428573,2.282417142857143,0.0612857142857142,0.0663857142857142,25.12857142857143,0,Unjammed,0
1000,543308666121182,0.7,0.7564571428571427,0.1623714285714285,0.9188285714285712,2.505705714285716,0.0335714285714285,0.0358714285714285,15.114285714285714,0,Unjammed,0
1000,546276473453276,0.7,0.7760142857142857,0.1463428571428572,0.9223571428571428,2.5081700000000007,0.0298142857142857,0.0319142857142857,16.728571428571428,0,Unjammed,0
1000,573641366056098,0.7,0.5495285714285715,0.1859999999999999,0.7355285714285713,2.135011428571428,0.0999857142857142,0.1109714285714285,25.557142857142857,0,Unjammed,0
1000,575209747940671,0.7,0.6374285714285712,0.1939142857142858,0.831342857142857,2.3199257142857133,0.0601857142857142,0.0668,23.214285714285715,0,Unjammed,0
1000,576259920081951,0.7,0.7559428571428568,0.1485,0.9044428571428568,2.480197142857142,0.0311142857142857,0.034,16.385714285714286,0,Unjammed,0
1000,581041572900200,0.7,0.8600714285714286,0.1069285714285714,0.967,2.61083,0.0197571428571428,0.0213,6.257142857142857,0,Unjammed,0
1000,582382717235568,0.7,0.6669571428571429,0.1670571428571428,0.8340142857142857,2.334162857142857,0.0701714285714285,0.0759571428571428,20.88571428571429,0,Unjammed,0
1000,593849570694833,0.7,0.5391857142857145,0.1881000000000001,0.7272857142857145,2.1164557142857143,0.1123142857142857,0.1281714285714285,28.81428571428572,0,Unjammed,0
1000,595138602756779,0.7,0.6056142857142858,0.1877857142857142,0.7934,2.254432857142857,0.0789428571428571,0.0867142857142857,24.071428571428573,0,Unjammed,0
1000,604884003999171,0.7,0.6200285714285715,0.1668714285714285,0.7868999999999999,2.2526271428571434,0.0868571428571428,0.0915857142857142,23.071428571428573,0,Unjammed,0
1000,605895506705858,0.7,0.4730714285714284,0.2004285714285714,0.6734999999999998,2.010615714285714,0.1775285714285714,0.1898857142857142,28.228571428571428,0,Unjammed,0
1000,609367266722641,0.7,0.5121285714285714,0.2025571428571428,0.7146857142857141,2.0801285714285704,0.1018428571428571,0.1216285714285714,31.4,0,Unjammed,0
1000,618787482224677,0.7,0.6763428571428572,0.1847714285714286,0.8611142857142858,2.389928571428572,0.0581142857142857,0.0605428571428571,16.142857142857142,0,Unjammed,0
1000,667592237473616,0.7,0.5100428571428571,0.201,0.7110428571428571,2.0753814285714296,0.1164857142857142,0.1292285714285714,32.24285714285714,0,Unjammed,0
1000,680622798933824,0.7,0.6501714285714285,0.1771571428571428,0.8273285714285713,2.315595714285714,0.0511285714285714,0.0553428571428571,25.214285714285715,0,Unjammed,0
1000,690180359955634,0.7,0.5826571428571429,0.1828714285714285,0.7655285714285713,2.1920542857142857,0.0916142857142857,0.0994,26.542857142857144,0,Unjammed,0
1000,701987058071801,0.7,0.6038000000000001,0.1687142857142856,0.7725142857142857,2.2151214285714285,0.0779857142857142,0.0882714285714285,25.757142857142856,0,Unjammed,0
1000,703985244396274,0.7,0.962885714285714,0.0335142857142857,0.9963999999999996,2.686135714285715,0.0018428571428571,0.0019857142857142,1.8571428571428568,0,Unjammed,0
1000,722071326265667,0.7,0.7519857142857144,0.1439142857142856,0.8958999999999999,2.464568571428572,0.0451428571428571,0.0474,16.65714285714286,0,Unjammed,0
1000,725201757884584,0.7,0.6669714285714285,0.1659857142857142,0.8329571428571427,2.3304514285714286,0.0699571428571428,0.075,24.857142857142858,0,Unjammed,0
1000,727017096545658,0.7,0.5202571428571429,0.1850857142857142,0.705342857142857,2.0758357142857142,0.1287428571428571,0.1440857142857143,28.357142857142858,0,Unjammed,0
1000,731147908347497,0.7,0.6771428571428573,0.1606999999999999,0.8378428571428571,2.345342857142857,0.0625571428571428,0.0663,21.7,0,Unjammed,0
1000,734109262104827,0.7,0.659357142857143,0.1769857142857142,0.8363428571428572,2.325704285714285,0.0568428571428571,0.0625714285714285,23.928571428571427,0,Unjammed,0
1000,742183958399040,0.7,0.664557142857143,0.1826285714285714,0.8471857142857143,2.358962857142858,0.0644857142857142,0.0679,22.38571428571429,0,Unjammed,0
1000,744517311885370,0.7,0.6638999999999997,0.1762428571428571,0.8401428571428569,2.3456857142857146,0.0717285714285714,0.0753571428571428,21.585714285714285,0,Unjammed,0
1000,765322069857382,0.7,0.7462428571428573,0.1385999999999999,0.8848428571428573,2.4467585714285724,0.0423714285714285,0.0444857142857142,18.857142857142858,0,Unjammed,0
1000,769312664147949,0.7,0.6843142857142859,0.1730285714285713,0.8573428571428572,2.3741842857142865,0.0467999999999999,0.0506428571428571,24.1,0,Unjammed,0
1000,796940938751527,0.7,0.7589142857142855,0.1513142857142856,0.9102285714285712,2.4868614285714283,0.0278714285714285,0.0302428571428571,19.31428571428572,0,Unjammed,0
1000,799035771825238,0.7,0.6675999999999999,0.1640571428571428,0.8316571428571427,2.3319700000000005,0.0649571428571428,0.0682714285714285,25.11428571428572,0,Unjammed,0
1000,810545908121264,0.7,0.6410142857142858,0.1705999999999999,0.8116142857142856,2.289682857142857,0.0671571428571428,0.0732142857142857,24.228571428571428,0,Unjammed,0
1000,812580382463326,0.7,0.6317428571428572,0.1668999999999999,0.7986428571428571,2.27058,0.0797428571428571,0.0867714285714285,20.77142857142857,0,Unjammed,0
1000,816040927085971,0.7,0.7656999999999999,0.1415428571428572,0.9072428571428572,2.4840428571428577,0.0373571428571428,0.0410571428571428,17.428571428571427,0,Unjammed,0
1000,844835515273933,0.7,0.6652000000000001,0.1710714285714286,0.8362714285714288,2.344708571428572,0.0549714285714285,0.0580857142857142,21.485714285714284,0,Unjammed,0
1000,847836640960530,0.7,0.5771285714285713,0.1992571428571428,0.7763857142857141,2.2081142857142853,0.0689857142857142,0.0770142857142857,30.84285714285714,0,Unjammed,0
1000,848380339120121,0.7,0.6998000000000002,0.1752428571428571,0.8750428571428572,2.4153828571428573,0.0443857142857142,0.0494714285714285,18.31428571428572,0,Unjammed,0
1000,851083349436041,0.7,0.5982000000000003,0.1882428571428571,0.7864428571428574,2.2428285714285714,0.0939,0.1015142857142857,22.585714285714285,0,Unjammed,0
1000,853827592514924,0.7,0.7358285714285714,0.1359571428571428,0.8717857142857142,2.418288571428572,0.0598714285714285,0.0639428571428571,17.914285714285715,0,Unjammed,0
1000,873456432950595,0.7,0.6320999999999999,0.1910142857142857,0.8231142857142856,2.3092571428571427,0.0703,0.0760428571428571,22.557142857142857,0,Unjammed,0
1000,874051135843279,0.7,0.6750428571428571,0.1795857142857142,0.8546285714285713,2.366452857142856,0.0476142857142857,0.0527714285714285,23.2,0,Unjammed,0
1000,874467446318397,0.7,0.6191000000000001,0.1764142857142857,0.7955142857142858,2.263345714285715,0.0788571428571428,0.0863285714285714,25.97142857142857,0,Unjammed,0
1000,886192373395909,0.7,0.4586999999999998,0.1896857142857142,0.648385714285714,1.9680171428571425,0.1983857142857142,0.2264285714285714,26.414285714285715,0,Unjammed,0
1000,887691803963939,0.7,0.4951571428571428,0.1950571428571428,0.6902142857142856,2.045661428571428,0.1415571428571428,0.1638714285714285,26.65714285714286,0,Unjammed,0
1000,900740014674953,0.7,0.7389142857142855,0.1667857142857142,0.9056999999999996,2.4730228571428583,0.0374714285714285,0.0399571428571428,17.32857142857143,0,Unjammed,0
1000,903381734482463,0.7,0.4702,0.2065285714285715,0.6767285714285716,2.003018571428572,0.1297571428571428,0.1560428571428571,31.81428571428572,0,Unjammed,0
1000,922817646891254,0.7,0.6932857142857143,0.1733285714285714,0.8666142857142857,2.3926828571428578,0.0494,0.0528857142857142,22.17142857142857,0,Unjammed,0
1000,926435018171726,0.7,0.4963142857142857,0.2031571428571429,0.6994714285714286,2.052207142857144,0.1315428571428571,0.1527571428571428,28.757142857142856,0,Unjammed,0
1000,931910273456500,0.7,0.6231142857142856,0.1781857142857143,0.8012999999999999,2.272041428571429,0.0871571428571428,0.0940142857142857,20.214285714285715,0,Unjammed,0
1000,945622526456000,0.7,0.6813142857142855,0.1822571428571428,0.8635714285714283,2.3908499999999995,0.0506714285714285,0.0532571428571428,21.242857142857144,0,Unjammed,0
1000,959979233570859,0.7,0.6096428571428573,0.1736,0.7832428571428572,2.239302857142856,0.0805571428571428,0.0911285714285714,24.27142857142857,0,Unjammed,0
1000,962899970830917,0.7,0.6045857142857143,0.1801571428571429,0.7847428571428572,2.2325857142857144,0.0775714285714285,0.0842714285714285,27.32857142857143,0,Unjammed,0
1000,969719008256981,0.7,0.6298428571428571,0.1772285714285714,0.8070714285714286,2.2881457142857142,0.0725,0.0794714285714285,23.042857142857144,0,Unjammed,0
1000,971536625474344,0.7,0.688857142857143,0.1768285714285714,0.8656857142857144,2.395092857142858,0.0435285714285714,0.0478142857142857,20.071428571428573,0,Unjammed,0
1000,974443487743328,0.7,0.656357142857143,0.1693142857142856,0.8256714285714286,2.32391,0.0764571428571428,0.0843857142857142,19.257142857142856,0,Unjammed,0
1000,985549376192247,0.7,0.645957142857143,0.1773857142857143,0.8233428571428574,2.3140185714285715,0.0509428571428571,0.0552571428571428,25.557142857142857,0,Unjammed,0
1000,986893035328992,0.7,0.785757142857143,0.1391571428571428,0.9249142857142858,2.5257071428571427,0.0308428571428571,0.0329,12.385714285714286,0,Unjammed,0
1000,993068073743470,0.7,0.6528,0.1805,0.8333,2.316417142857143,0.0544142857142857,0.0615285714285714,26.62857142857143,0,Unjammed,0
1000,1008612444973162,0.7,0.6122857142857141,0.1850857142857142,0.7973714285714283,2.261374285714286,0.0820857142857142,0.0889857142857142,23.34285714285714,0,Unjammed,0
1000,1011744331896734,0.7,0.6273142857142857,0.1715428571428571,0.7988571428571428,2.267119999999999,0.0716142857142857,0.0761428571428571,22.02857142857143,0,Unjammed,0
1000,1020578668480920,0.7,0.6452857142857145,0.1931999999999999,0.8384857142857144,2.3399014285714297,0.0581571428571428,0.0650428571428571,23.057142857142857,0,Unjammed,0
1000,1032785400457749,0.7,0.7022428571428571,0.1686285714285714,0.8708714285714285,2.41096,0.0631285714285714,0.0663714285714285,16.8,0,Unjammed,0
1000,1034686135547599,0.7,0.7308857142857142,0.1544857142857142,0.8853714285714285,2.4330457142857136,0.0352285714285714,0.0400428571428571,19.928571428571427,0,Unjammed,0
1000,1052030010736714,0.7,0.5148571428571428,0.1940142857142857,0.7088714285714285,2.0753971428571427,0.1235571428571428,0.1428142857142857,28.742857142857144,0,Unjammed,0
1000,1068084324211974,0.7,0.6289571428571427,0.1674142857142856,0.7963714285714283,2.259944285714285,0.0884142857142857,0.0943571428571428,22.185714285714287,0,Unjammed,0
1000,1070126987202609,0.7,0.6692285714285716,0.1687857142857143,0.8380142857142859,2.3455785714285704,0.0542428571428571,0.0574857142857142,23.87142857142857,0,Unjammed,0
1000,1082729744800802,0.7,0.641542857142857,0.1647142857142857,0.8062571428571427,2.288385714285714,0.0871857142857142,0.0933,18.34285714285714,0,Unjammed,0
1000,1092038932415872,0.7,0.655314285714286,0.1625714285714286,0.8178857142857145,2.308605714285714,0.0738857142857142,0.0789285714285714,22.714285714285715,0,Unjammed,0
1000,1099062448631258,0.7,0.6923000000000004,0.1624285714285714,0.8547285714285717,2.374297142857144,0.0569571428571428,0.0612428571428571,22.15714285714286,0,Unjammed,0
1000,1104211921913509,0.7,0.5523142857142856,0.1886571428571428,0.7409714285714284,2.144518571428572,0.1035714285714285,0.1168,25.714285714285715,0,Unjammed,0
1000,1114806189928891,0.7,0.6610285714285714,0.1701999999999999,0.8312285714285713,2.330994285714285,0.0728857142857142,0.0777428571428571,23.82857142857143,0,Unjammed,0
1000,1122578106359740,0.7,0.4984428571428571,0.1918285714285714,0.6902714285714284,2.043708571428571,0.1464142857142857,0.1637285714285714,31.01428571428572,0,Unjammed,0
1000,1123570616129223,0.7,0.6442428571428575,0.1714,0.8156428571428574,2.305018571428572,0.0713857142857142,0.0771428571428571,19.757142857142856,0,Unjammed,0
1000,7713914261614,0.75,0.4323857142857141,0.1864571428571428,0.6188428571428569,1.9281914285714288,0.1936714285714285,0.2211285714285714,21.085714285714285,0,Unjammed,0
1000,7984690204788,0.75,0.3991857142857143,0.2031714285714285,0.6023571428571428,1.8732714285714287,0.2066857142857142,0.2325142857142857,25.257142857142856,0,Unjammed,0
1000,12944511869278,0.75,0.5197571428571427,0.1852857142857142,0.7050428571428569,2.08321,0.1229,0.1401285714285714,22.714285714285715,0,Unjammed,0
1000,31028804052714,0.75,0.4576857142857141,0.2026285714285714,0.6603142857142855,1.9873000000000007,0.1598142857142857,0.1785142857142857,24.985714285714284,0,Unjammed,0
1000,37852570490343,0.75,0.4392571428571429,0.1875428571428572,0.6268000000000001,1.9375371428571435,0.2075857142857143,0.2258428571428572,24.11428571428572,0,Unjammed,0
1000,44577617154917,0.75,0.3959714285714285,0.210342857142857,0.6063142857142855,1.877292857142857,0.1826857142857142,0.2120999999999999,26.62857142857143,0,Unjammed,0
1000,70199386339719,0.75,0.5780285714285714,0.1820428571428572,0.7600714285714286,2.186267142857143,0.1089714285714285,0.1173428571428571,24.11428571428572,0,Unjammed,0
1000,78804909138230,0.75,0.5220999999999999,0.1940285714285715,0.7161285714285714,2.1022757142857147,0.1131285714285714,0.1231142857142857,24.728571428571428,0,Unjammed,0
1000,91820085255413,0.75,0.4317857142857142,0.1997857142857143,0.6315714285714285,1.934758571428572,0.2159857142857142,0.2336285714285714,25.67142857142857,0,Unjammed,0
1000,121838283310165,0.75,0.3978142857142856,0.2080857142857143,0.6058999999999999,1.885705714285714,0.2298857142857142,0.2540571428571428,25.428571428571427,0,Unjammed,0
